Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
41.867908,-123.794144,8,66.7,579.0,0,4490,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
41.163637,-123.704841,32,94.8,3131.55,0,5288,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
40.557314,-124.081662,60,65.85,3928.3,0,4053,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
41.572813,-124.035011,10,19.95,187.75,0,3831,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
40.664483,-123.865325,71,24.65,1710.15,0,4015,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
40.390301,-123.412327,43,51.25,2151.6,0,5656,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
40.267158,-123.805913,23,54.25,1221.55,0,5140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
41.336354,-124.044354,72,19.4,1496.45,0,5398,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
41.269521,-123.546958,22,56.25,1292.2,0,3733,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
40.274302,-124.210902,1,25.15,25.15,0,3513,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40.184094,-123.745487,69,23.95,1713.1,0,6059,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
40.142256,-123.852927,50,35.4,1748.9,0,5052,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
40.809636,-124.189977,15,75.35,1114.55,0,4891,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.440636,-124.098739,31,20.4,609.1,0,5363,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
40.363446,-123.835041,0,56.05,0.0,0,4740,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
40.310119,-123.909449,8,20.0,141.6,0,3087,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
40.949012,-123.655847,64,73.05,4688.65,0,4515,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
39.873371,-123.741474,28,20.5,563.05,0,5145,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
39.955587,-123.681175,57,100.75,5985.0,0,6354,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
40.170357,-123.417298,19,19.95,373.5,0,2831,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
38.99003,-121.114408,51,49.65,2553.35,0,5528,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.912881,-121.082766,67,65.65,4322.85,0,5441,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
38.592745,-121.540036,11,20.45,250.8,0,2606,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
38.809804,-122.241383,72,60.95,4549.05,0,4147,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
38.681651,-122.130569,66,20.35,1359.5,0,4845,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
38.69508,-121.271616,9,19.5,178.85,0,4283,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
38.384648,-121.578701,9,75.2,633.85,0,5841,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.880622,-120.973865,48,111.45,5315.1,0,2319,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
38.311609,-121.554034,10,70.15,735.5,0,3963,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.69549,-121.307864,72,92.0,6474.4,0,6434,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
38.63153,-120.842609,51,85.5,4421.95,0,6261,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
38.734997,-121.463719,61,82.15,4904.85,0,4250,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.834469,-122.127193,54,84.4,4484.05,0,4154,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
38.652065,-121.25441,33,60.9,2033.85,0,3009,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38.513484,-120.704613,27,20.25,538.2,0,5250,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
39.031876,-120.811141,23,95.3,2192.9,0,5029,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38.274451,-121.259201,1,19.85,19.85,0,4840,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.852544,-120.837669,45,84.35,3858.05,0,3403,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
38.9386,-120.785514,39,19.85,854.8,0,3032,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
38.636102,-120.522149,72,82.3,5815.15,0,4162,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
38.830739,-122.196202,58,66.8,3970.4,0,6433,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
38.313447,-121.123886,70,44.6,3058.15,0,4442,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0
38.375325,-121.507935,61,98.45,6145.2,0,4000,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
38.33788,-120.954202,2,70.7,129.2,0,2388,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.154823,-121.601358,46,24.95,1165.9,0,3979,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
38.631489,-120.015167,48,102.5,4904.25,0,3262,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
38.922812,-121.312005,64,86.55,5632.55,0,4934,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
38.809175,-121.171375,72,24.3,1643.25,0,5160,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
38.815515,-120.916997,12,58.35,740.55,0,5068,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
38.549822,-121.266725,72,68.75,4888.2,0,4505,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
38.883224,-121.15918,29,85.8,2440.25,0,2568,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
38.788898,-121.608624,33,20.1,620.55,0,3636,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
38.671295,-121.388251,1,20.35,20.35,0,5774,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.736685,-121.251984,62,110.8,6840.95,0,4306,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
38.803731,-121.043799,4,82.85,319.6,0,3154,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
38.400264,-120.641274,24,84.35,1938.05,0,2198,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
38.546999,-120.271114,14,19.55,294.5,0,5620,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
38.733714,-120.795213,3,19.95,58.3,0,4430,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.602723,-121.279913,8,66.25,546.45,0,3026,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.724322,-120.991237,35,23.3,797.1,0,2416,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
38.954144,-121.482536,66,25.3,1673.8,0,6019,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
38.545775,-120.743325,8,44.55,343.45,0,5489,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
38.7904,-121.236973,71,104.1,7412.25,0,4695,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
38.759751,-121.288545,43,92.55,4039.0,0,3853,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
38.598936,-120.963092,29,101.45,2948.6,0,5285,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
38.606703,-120.586659,65,94.55,6078.75,0,4603,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
38.432145,-120.77069,35,95.5,3418.2,0,3715,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
38.157794,-121.520223,64,100.3,6603.8,0,4986,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
38.333133,-121.920151,58,55.5,3166.9,0,4080,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
38.419088,-122.024568,18,49.85,865.75,0,3283,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.481902,-120.603668,67,89.55,6373.1,0,6111,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
38.240419,-121.587535,63,19.15,1177.05,0,6373,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
38.627951,-121.593287,60,99.8,5985.75,0,6213,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.392559,-121.225093,70,113.05,7869.05,0,4203,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
38.71967,-121.862416,48,19.95,936.7,0,3396,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
39.218096,-120.79153,12,74.15,741.4,0,5426,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
38.983388,-120.988814,71,92.0,6585.2,0,4322,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
38.748316,-120.675512,44,73.85,3122.4,0,4374,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.197215,-120.83679,45,24.45,1088.25,0,3586,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
39.23754,-120.720196,23,24.8,615.35,0,4402,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
39.170376,-120.838404,43,64.85,2908.2,0,4000,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
38.766036,-120.209673,35,20.75,739.9,0,5876,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
38.851842,-120.076204,9,68.95,593.85,0,2452,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
38.733908,-120.453416,65,109.4,7227.45,0,4452,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
38.805481,-120.13287,27,49.0,1291.35,0,5428,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.00978,-120.978273,40,50.25,2023.55,0,2449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
38.749466,-121.184196,8,19.9,153.95,0,3152,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
38.784329,-121.373245,58,97.8,5458.8,0,6019,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
38.35363,-121.44195,52,100.3,5244.45,0,4811,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
38.684437,-121.055634,3,55.8,154.55,0,2662,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
38.823278,-121.281856,41,111.15,4507.15,0,5038,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
38.694081,-121.694431,20,98.55,2031.95,0,3300,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
38.584505,-121.491956,1,50.05,50.05,0,5523,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.574856,-121.46504,23,20.85,473.9,0,4263,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.550722,-121.457314,6,19.5,106.8,0,3288,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
38.556306,-121.495817,8,19.35,152.6,0,5416,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
38.567594,-121.437507,18,69.5,1199.4,0,4466,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
38.53508,-121.444144,52,48.8,2555.05,0,4865,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
38.625096,-121.383658,31,94.5,2979.2,0,3949,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.512569,-121.495184,29,20.65,654.85,0,4667,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
38.475465,-121.443625,36,106.05,3834.4,0,4505,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
38.590035,-121.412455,42,108.3,4586.15,0,5106,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
38.549185,-121.328386,60,99.65,5941.05,0,4616,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
38.486502,-121.334051,22,95.9,2234.95,0,3207,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
38.490508,-121.284171,36,20.0,666.75,0,4175,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
38.445939,-121.496855,9,64.95,547.8,0,3013,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
38.619049,-121.517552,1,74.6,74.6,0,5494,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.646209,-121.52446,12,49.2,571.15,0,3582,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38.685069,-121.543709,23,73.75,1756.6,0,3483,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
38.691607,-121.602284,62,92.3,5731.45,0,6468,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
38.660442,-121.346321,8,19.2,156.85,0,2879,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.687367,-121.34848,31,88.65,2683.2,0,4821,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
39.19514,-121.503883,45,95.95,4456.65,0,5322,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39.125311,-121.392283,69,105.4,6998.95,0,5467,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
39.467828,-120.841386,2,20.25,36.8,0,5736,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
39.657228,-121.37778,44,49.05,2265.0,0,3910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
39.457388,-121.818201,39,35.55,1309.15,0,3752,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
39.292334,-121.320597,72,65.1,4754.3,0,4969,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
39.440687,-121.263583,13,96.85,1235.55,0,3098,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
39.449794,-121.936372,51,69.75,3562.5,0,5628,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
39.432127,-121.099287,71,99.2,7213.75,0,4951,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
39.745712,-121.84333,56,106.8,5914.4,0,6161,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
39.681488,-121.83721,1,51.25,51.25,0,4483,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.562239,-121.14836,23,57.75,1282.85,0,3794,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
39.273096,-122.050763,66,70.85,4738.85,0,5572,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
40.080342,-120.957805,1,19.55,19.55,0,5750,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
39.578792,-120.780786,11,79.5,795.65,0,2278,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39.607831,-121.777959,52,98.15,4993.4,0,5123,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39.53222,-122.594879,3,20.25,61.45,0,4050,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
39.531028,-121.24807,51,79.15,4018.55,0,6321,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39.597975,-122.032248,64,94.25,6081.4,0,6020,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
39.564113,-120.868836,37,40.2,1478.85,0,5924,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
39.194539,-120.988066,13,19.95,243.65,0,2884,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
39.203817,-121.19584,49,55.35,2633.95,0,5601,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
40.160386,-120.835428,45,102.15,4735.35,0,5391,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
39.346898,-121.759537,18,71.1,1247.75,0,4911,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.033058,-121.895718,68,54.1,3794.5,0,4601,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
39.732767,-122.042298,54,19.65,1008.7,0,5708,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
39.258746,-121.77697,23,88.45,2130.55,0,3937,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39.281194,-122.226568,71,80.4,5727.15,0,5228,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
39.937017,-121.058043,67,19.25,1372.9,0,5154,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
39.068071,-121.832638,14,84.8,1203.9,0,2452,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
39.423046,-120.984472,63,19.5,1215.1,0,4370,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
39.082568,-121.55325,41,68.6,2877.05,0,4572,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0
39.342587,-121.249833,17,92.6,1579.7,0,4756,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39.748037,-122.302169,56,100.55,5514.95,0,4847,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0
39.624561,-121.552866,5,20.55,96.1,0,5967,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
39.435756,-121.552071,3,19.6,55.25,0,2941,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
39.69676,-121.644379,37,67.45,2443.3,0,5042,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
39.971228,-121.041166,8,43.55,335.4,0,3266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.903272,-121.843567,63,109.85,7002.95,0,5775,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
39.495768,-121.747472,7,20.65,158.95,0,4058,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
39.225634,-121.156163,3,95.4,293.15,0,2813,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39.176595,-121.291692,72,21.0,1493.75,0,4974,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
39.904002,-121.527823,19,56.2,1093.4,0,3384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
39.288127,-122.415841,59,18.4,1057.85,0,4375,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
39.172777,-121.805845,35,25.75,882.55,0,4194,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
40.053684,-120.743116,14,19.6,300.4,0,2847,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
39.34128,-120.786867,69,19.8,1436.95,0,5423,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
39.117537,-122.284654,7,64.2,475.0,0,5116,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39.493991,-122.286363,69,75.75,5388.15,0,5839,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
39.02741,-121.614982,72,78.95,5730.15,0,5050,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
40.587919,-122.464732,4,50.3,217.1,0,3147,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.527834,-122.318749,63,80.3,4896.35,0,5157,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
40.677649,-122.29467,72,19.85,1434.1,0,4790,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
41.171578,-120.913161,46,21.1,937.1,0,4791,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
40.722733,-122.109666,30,50.0,1474.9,0,4715,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
41.083464,-121.107929,63,104.75,6536.5,0,5882,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
40.775272,-123.287414,60,19.85,1128.1,0,6213,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
