Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,total_services,fiber_price_impact,avg_ticket,is_new_customer,target
37.946617,-122.563571,62,3.0373539482448106,7.13461192820823,4278,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,20.220161290322583,0,0
37.386978,-122.177746,5,4.263383854543109,5.850476853807004,4944,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,3,0.0,69.28,1,1
37.921137,-122.657562,10,4.385146762010125,6.6777759166586454,3856,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,79.25,79.35499999999999,0,1
33.569186,-117.640055,71,4.310799125385514,8.586486017912186,5431,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,4,0.0,75.46126760563381,0,0
33.958149,-118.308441,36,2.972975286431375,6.536691597591305,5703,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.0,19.13888888888889,0,0
40.372532,-123.525626,34,4.591578232468624,8.073574400675193,3979,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,97.65,94.33970588235294,0,1
34.088017,-118.327168,12,3.3105430133940246,5.755583973219464,3277,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,26.245833333333334,0,0
36.819628,-119.440414,53,3.054001181677967,6.974619219235644,6050,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.0,20.15377358490566,0,0
41.10831,-121.360362,7,3.039749158970765,5.15991699681201,2750,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,24.735714285714288,0,0
33.936291,-118.332639,72,3.2846635654062037,7.569618169502316,5079,False,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.0,26.908333333333335,0,0
39.83307,-123.178765,18,4.609162207257629,7.46390793433317,2421,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,99.4,96.83055555555556,0,1
34.489983,-120.091246,31,4.33729074083249,7.793772353166465,5611,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,5,0.0,78.20806451612903,0,0
36.04533,-119.532424,50,4.257738109130536,8.14414202904651,4706,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,3,0.0,68.843,0,0
33.850452,-117.726668,22,3.0421386463681466,6.074195944705447,2233,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,19.704545454545453,0,0
39.061227,-120.179546,72,4.706823839714591,8.974548415778346,4319,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,5,109.7,109.70069444444444,0,0
34.845861,-118.885163,1,4.261975403606051,4.261975403606051,5133,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,69.95,69.95,1,0
34.559882,-115.637164,1,3.051639905492287,3.051639905492287,4939,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,20.15,1,1
33.000269,-117.072093,9,3.7293013686128518,5.798941127829431,4800,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,2,0.0,36.55,0,1
37.255479,-121.889838,72,4.668614358544626,8.928408402616084,4331,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,4,105.55,104.75347222222223,0,0
39.381174,-121.21191,58,4.660131744062066,8.735621644103475,5411,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,4,104.65,107.2344827586207,0,1
32.89325,-117.087091,35,4.694553747122777,8.223399145516707,5139,False,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,5,108.35,106.46142857142857,0,0
39.084645,-120.894014,71,3.039749158970765,7.243012492046805,6015,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,19.680281690140845,0,0
34.242058,-116.89802,72,4.388878109622984,8.66766281876101,4766,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,5,0.0,80.70694444444445,0,0
37.80821,-121.308401,17,4.380775852772229,7.2078228337095505,2362,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,78.9,79.35000000000001,0,0
40.936285,-121.572692,72,4.489198009735671,8.782905690439021,6247,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,6,0.0,90.56666666666666,0,0
33.958134,-118.330905,50,4.609162207257629,8.529269972641687,6479,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,3,99.4,101.195,0,0
37.371862,-121.860349,26,3.0032042883926917,6.247559198561878,4347,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.0,19.83653846153846,0,0
34.286131,-118.435969,1,3.9386649363745674,3.9386649363745674,4526,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,3,0.0,50.35,1,1
37.713152,-121.08739,44,4.49032034430915,8.287578748971717,4112,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,3,88.15,90.3,0,0
41.867908,-123.794144,52,4.440295542797857,8.373876939961582,6339,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,2,83.8,83.29615384615384,0,0
32.912664,-116.635387,35,4.623010104116422,8.14279060875989,3318,True,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,3,100.8,98.21428571428571,0,0
33.873395,-118.37019,1,4.3267781604434035,4.3267781604434035,4182,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,74.7,74.7,1,0
33.964131,-118.272783,2,4.00460218672124,4.692723082995953,3239,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2,0.0,54.075,1,1
36.768774,-119.762633,35,3.709906821306012,7.2693381592734525,2030,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,2,0.0,40.988571428571426,0,0
33.606899,-117.717854,36,4.464182492687113,8.007883085339621,4898,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,6,0.0,83.43194444444445,0,0
37.529656,-120.854357,72,4.5125065011246726,8.81246389721669,4606,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6,0.0,93.28402777777778,0,0
34.202494,-118.448048,24,3.9435216724875173,7.162203680124759,4806,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,3,0.0,53.697916666666664,0,0
40.656287,-121.428965,21,4.673762977453703,7.719107628309968,3584,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,4,106.1,107.14047619047618,0,1
37.787186,-122.14633,46,4.445588116163626,8.255464724786458,3509,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2,84.25,83.64347826086956,0,0
36.29878,-119.201028,17,3.250374491927572,6.165942926440911,5208,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,27.955882352941178,0,0
38.805481,-120.13287,15,4.560695695886262,7.159330784290581,5868,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,94.65,85.67,0,0
35.603913,-117.67828,17,3.6014134283326604,6.472423571267679,5977,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,2,0.0,38.002941176470586,0,0
34.238802,-118.482296,65,4.092676505121403,8.257930113295641,5657,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,0.0,59.339999999999996,0,0
33.723579,-118.005441,34,4.381401439279963,7.881635442905656,2074,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,1,78.95,77.85882352941177,0,0
34.177267,-118.31003,50,4.548599834499697,8.465584057683007,6367,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,4,93.5,94.95,0,0
34.059281,-118.30742,1,4.2612704335380815,4.2612704335380815,2100,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,69.9,69.9,1,1
33.944624,-118.192615,66,4.442651256490317,8.65089331980408,5825,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,5,0.0,86.57954545454545,0,0
33.03679,-115.60503,1,4.281515453077493,4.281515453077493,2619,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,71.35,71.35,1,1
36.624641,-121.647195,72,3.039749158970765,7.33344776077027,5730,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,21.24513888888889,0,0
35.746484,-121.223355,59,3.2752561583043085,7.336318232780702,4746,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,26.000847457627117,0,0
38.731055,-123.316553,21,4.363098624788362,7.3938782901077555,5353,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,4,0.0,77.38095238095238,0,1
39.83307,-123.178765,9,4.514698282824016,6.644960922038135,2993,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,2,90.35,85.32222222222222,0,0
37.971751,-122.611873,35,3.224857896545748,6.7013459266590925,5097,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.0,23.214285714285715,0,0
34.105493,-117.660934,10,3.955082494888593,6.2131069722959245,5765,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.0,49.825,0,0
33.786738,-117.982564,56,3.224857896545748,7.246546253822308,5137,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,25.040178571428573,0,0
37.420273,-120.66527,66,4.172076910762453,8.336953466106552,4657,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,3,0.0,63.247727272727275,0,0
34.065108,-118.082791,5,4.45898767581001,5.996700813903228,3676,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,85.4,80.22,1,1
33.254497,-117.285879,9,3.056356895370426,5.190175207928333,3361,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,19.833333333333332,0,1
34.008293,-118.346766,47,4.312140507209715,8.167252663167885,4795,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,4,0.0,74.95,0,0
34.035849,-118.503508,12,4.012772908528289,6.4853983032037545,3854,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,2,0.0,54.541666666666664,0,0
34.168686,-118.057505,62,4.393831680123644,8.480684796599714,6488,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,5,0.0,77.73790322580645,0,0
36.78979,-119.929894,34,4.337944122103693,7.794163956374371,5381,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,75.55,71.33529411764707,0,0
41.924174,-123.260788,16,3.056356895370426,5.794384619338482,4327,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.0,20.465625,0,1
37.114335,-122.237162,1,3.056356895370426,3.056356895370426,2448,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,20.25,1,0
35.342891,-119.064803,46,3.832979798087693,7.633442251109864,3150,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.0,44.8945652173913,0,0
38.431407,-120.8421,23,3.027715319407042,6.171909343889077,5916,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0,20.786956521739132,0,0
37.866009,-122.286228,17,4.392595586023115,7.235871270662697,5574,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,5,0.0,81.60882352941177,0,0
37.516791,-121.899117,27,4.37197629882038,7.640099133944896,2297,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,True,5,0.0,76.99814814814815,0,0
33.947305,-118.439841,18,3.8426729272933526,6.617670321914046,4403,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0.0,41.51111111111111,0,0
37.680844,-122.48131,19,3.563882963939251,6.359833350574971,4615,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,2,0.0,30.376315789473683,0,0
33.21846,-117.116916,33,4.383899879055562,7.836922748669972,3555,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,4,0.0,76.70909090909092,0,0
33.141265,-116.967221,72,4.21582445975981,8.468276019181623,6063,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,3,0.0,66.11527777777778,0,0
34.097345,-117.906736,3,4.272490747605575,5.4234069773868585,2584,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,3,0.0,75.21666666666667,1,0
32.605012,-116.97595,71,4.686750172980514,8.950863435163523,5775,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,5,107.5,108.64154929577465,0,0
33.482243,-116.827173,7,3.9512437185814275,5.8722586246281026,3736,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.0,50.57857142857143,0,1
34.153338,-118.262974,55,4.7664383335842135,8.761479647923393,4222,True,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,6,116.5,116.04636363636364,0,0
34.361387,-117.337509,30,4.404277243608702,7.770771808396797,4274,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,5,0.0,78.97666666666667,0,0
34.559882,-115.637164,72,4.646312129319266,8.904344962684448,5560,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,4,103.2,102.26249999999999,0,0
34.007353,-118.033683,63,4.33990170837321,8.450561815117638,5113,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,4,0.0,74.23333333333333,0,0
40.309088,-123.668201,4,4.398146016553765,5.784440377673656,3132,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,80.3,81.05,1,0
37.897743,-122.263124,11,4.383899879055562,6.719858207854997,3355,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,79.15,75.24545454545455,0,0
32.578103,-117.012975,20,3.9318256327243257,6.911797099808469,5741,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.0,50.152499999999996,0,0
36.878709,-119.7645,13,3.4610373820181723,5.979138897417345,2444,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.0,30.315384615384616,0,0
40.343213,-121.815412,10,4.03512520256213,6.314091376907141,2530,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,2,0.0,55.129999999999995,0,0
34.419203,-119.710008,43,4.716264233493678,8.452953292353323,2728,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,5,110.75,109.02093023255813,0,1
33.830209,-117.906099,18,4.498141613229568,7.375099124136167,3127,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,2,88.85,88.59722222222223,0,0
34.139082,-118.39275,1,3.846951008684431,3.846951008684431,5715,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,45.85,1,0
32.898613,-117.202937,16,4.468777561082536,7.201245451716894,3511,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2,86.25,83.75625,0,0
33.829583,-116.474131,1,3.246490991901174,3.246490991901174,3065,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,24.7,1,0
37.996462,-122.293716,1,4.472780997942346,4.472780997942346,5228,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,86.6,86.6,1,1
38.394091,-122.739814,43,4.505902184329423,8.257839390951315,3802,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,2,89.55,89.69186046511628,0,1
33.792791,-117.789749,2,3.0421386463681466,3.885679030088544,3488,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,23.85,1,0
33.840399,-118.353714,58,3.2367157429965316,7.322906656679722,6490,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.0,26.096551724137928,0,0
38.400264,-120.641274,54,4.033355290595671,7.9956267577841835,4521,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,4,0.0,54.943518518518516,0,0
32.72523,-117.171346,17,3.8199077165203406,6.52561599617747,2130,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,40.08235294117647,0,0
38.287136,-122.02711,66,4.61561544384963,8.835341421328575,4512,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,3,100.05,104.11969696969696,0,1
36.833002,-119.82947,5,4.456670177669648,6.164997597868857,4109,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,85.2,94.96000000000001,1,1
37.572273,-121.964583,56,4.307437777682809,8.30775528715814,4011,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,4,0.0,72.39642857142857,0,0
37.808731,-122.238708,10,3.0469005601283903,5.391352232515226,2049,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.0,21.85,0,0
38.065359,-122.665566,10,4.450852825603734,6.725093664375078,5686,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2,84.7,83.205,0,1
34.19225,-118.776874,72,4.728272383122075,8.983057013472635,4272,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,6,112.1,110.63819444444444,0,0
39.495768,-121.747472,7,3.075005454448499,5.074861266395527,4058,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,22.707142857142856,0,0
35.852892,-118.397782,4,3.228826155721369,4.57522630961502,2038,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,24.0125,1,1
35.591387,-121.032256,49,4.28771595520264,8.152788449415564,6193,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,4,0.0,70.85816326530613,0,0
37.672906,-120.946594,66,4.702750514326955,8.865523414819405,5865,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,5,109.25,107.31060606060606,0,0
33.739412,-117.173334,52,4.675628649636653,8.610319169405722,4969,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,6,106.3,105.51923076923077,0,0
33.956445,-118.358634,52,4.716264233493678,8.671286726753637,4993,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,5,110.75,112.15384615384616,0,0
39.342498,-120.247127,1,4.254193263163997,4.254193263163997,2847,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,69.4,69.4,1,1
35.842889,-121.004862,17,3.2228678461377385,6.018349875889364,4648,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,24.11176470588235,0,1
39.672813,-120.456699,67,4.251348311031766,8.449481641543167,4323,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,4,0.0,69.72611940298506,0,0
39.117018,-120.212535,24,3.9180050771056933,7.118218777138972,5394,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1,0.0,51.385416666666664,0,0
38.398815,-122.861923,60,4.123903364463645,8.189924472198971,5784,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,5,0.0,60.0575,0,0
32.67117,-117.00232,8,4.264087336809195,6.314181903318284,2899,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,70.1,68.91875,0,1
34.167465,-118.165327,32,4.01096295328305,7.461985160355414,4454,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.0,54.3625,0,0
35.453912,-120.69461,14,4.426641427432833,7.078341579557671,4965,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2,82.65,84.64285714285714,0,0
37.270938,-121.851046,1,4.517431271680085,4.517431271680085,2905,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,90.6,90.6,1,1
37.980269,-122.342635,2,3.8099902798629945,4.539564428890097,5655,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.0,46.325,1,1
33.475493,-117.219551,43,4.624972813284271,8.386947822468757,3123,True,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,101.0,102.05581395348837,0,1
34.003553,-118.308933,25,4.255612709818223,7.4694546091209375,3154,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,3,0.0,70.10600000000001,0,0
38.625096,-121.383658,43,3.005682604407159,6.655762048938863,5594,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.0,18.052325581395348,0,0
36.414216,-121.360597,47,3.056356895370426,6.773537936862329,2070,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,18.582978723404256,0,0
41.572813,-124.035011,63,4.506454213048934,8.619713678006637,4438,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,2,89.6,87.91746031746032,0,0
40.527834,-122.318749,58,3.0032042883926917,6.943604931875834,6339,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.0,17.853448275862068,0,0
33.976753,-117.897367,10,3.2386784521643803,5.602672173287069,5594,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,27.014999999999997,0,0
37.078873,-122.090386,25,4.127940511650616,7.3403166127520025,3695,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False,5,0.0,61.608000000000004,0,0
33.829583,-116.474131,42,4.564868889214566,8.28033096796109,2677,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,95.05,93.91666666666667,0,0
37.45809,-122.115398,49,4.570578741218473,8.473136805219317,5732,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,95.6,97.62244897959184,0,1
34.157137,-118.548511,70,4.705015520957808,8.927400371440925,6136,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,6,109.5,107.63785714285714,0,1
34.150354,-118.518292,2,3.0610517396746335,3.586292865338835,3746,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,0.0,17.55,1,0
32.832706,-116.873258,72,4.404277243608702,8.653392272593413,4689,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,5,0.0,79.56319444444445,0,0
36.488056,-120.407691,72,4.030694535145645,8.290192209774723,6259,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.0,55.327777777777776,0,0
34.601055,-120.382917,1,4.110873864173311,4.110873864173311,4531,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,3,0.0,60.0,1,1
